QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USPENN.85JAN.R48,More Reagan,40,"(Here are some factors that might have been important in deciding your vote (for President 1984). For each one, please tell me if the candidates' positions made you more favorable to (Ronald) Reagan, more favorable to (Walter) Mondale or did not affect your opinion of the candidates.) The candidates' positions on taxes.",,"Registered voters who voted for Mondale, or Reagan (84%)",01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R48,More Mondale,25,"(Here are some factors that might have been important in deciding your vote (for President 1984). For each one, please tell me if the candidates' positions made you more favorable to (Ronald) Reagan, more favorable to (Walter) Mondale or did not affect your opinion of the candidates.) The candidates' positions on taxes.",,"Registered voters who voted for Mondale, or Reagan (84%)",01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R48,No effect,30,"(Here are some factors that might have been important in deciding your vote (for President 1984). For each one, please tell me if the candidates' positions made you more favorable to (Ronald) Reagan, more favorable to (Walter) Mondale or did not affect your opinion of the candidates.) The candidates' positions on taxes.",,"Registered voters who voted for Mondale, or Reagan (84%)",01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R48,Don't know,5,"(Here are some factors that might have been important in deciding your vote (for President 1984). For each one, please tell me if the candidates' positions made you more favorable to (Ronald) Reagan, more favorable to (Walter) Mondale or did not affect your opinion of the candidates.) The candidates' positions on taxes.",,"Registered voters who voted for Mondale, or Reagan (84%)",01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R05,Unfamiliar,1,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Walter Mondale",,,01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R05,Very favorable,15,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Walter Mondale",,,01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R05,Somewhat favorable,30,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Walter Mondale",,,01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R05,Somewhat unfavorable,29,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Walter Mondale",,,01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R05,Very unfavorable,19,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Walter Mondale",,,01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
USPENN.85JAN.R05,No opinion,6,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Walter Mondale",,,01/28/1985,Penn & Schoen Associates,,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,,Telephone Interview,
