QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USGALLUP.770.Q04C,NIXON,80,"SUPPOSE WALLACE WERE TO DROP OUT OF THE (1968 PRESIDENTIAL) RACE, WHICH CANDIDATE WOULD YOU PREFER--NIXON OR HUMPHREY?",,ASKED OF THOSE WHO PREFERRED WALLACE IN NON-SECRET BALLOT (8% OF TOTAL SAMPLE),10/22/1968,Gallup Organization,,Gallup Poll (AIPO),10/17/1968,10/22/1968,Y,National adult,1605,,Face-to-face interview,
USGALLUP.770.Q04C,HUMPHREY,20,"SUPPOSE WALLACE WERE TO DROP OUT OF THE (1968 PRESIDENTIAL) RACE, WHICH CANDIDATE WOULD YOU PREFER--NIXON OR HUMPHREY?",,ASKED OF THOSE WHO PREFERRED WALLACE IN NON-SECRET BALLOT (8% OF TOTAL SAMPLE),10/22/1968,Gallup Organization,,Gallup Poll (AIPO),10/17/1968,10/22/1968,Y,National adult,1605,,Face-to-face interview,
USHARRIS.092368.R1,Nixon,39,"Suppose for President this year it is between Richard Nixon for the Republicans, Hupert Humphrey for the Democrats, and Governor George Wallace as an independent. If you had to choose right now, who would you vote for: Nixon, Humphrey, or Wallace?",,,09/23/1968,Louis Harris & Associates,,Harris Survey,09/11/1968,09/13/1968,Y,National voters,1322,,Face-to-face interview,"Reinterview of voters originally surveyed July 6-11, 1968"
USHARRIS.092368.R1,Humphrey,31,"Suppose for President this year it is between Richard Nixon for the Republicans, Hupert Humphrey for the Democrats, and Governor George Wallace as an independent. If you had to choose right now, who would you vote for: Nixon, Humphrey, or Wallace?",,,09/23/1968,Louis Harris & Associates,,Harris Survey,09/11/1968,09/13/1968,Y,National voters,1322,,Face-to-face interview,"Reinterview of voters originally surveyed July 6-11, 1968"
USHARRIS.092368.R1,Wallace,21,"Suppose for President this year it is between Richard Nixon for the Republicans, Hupert Humphrey for the Democrats, and Governor George Wallace as an independent. If you had to choose right now, who would you vote for: Nixon, Humphrey, or Wallace?",,,09/23/1968,Louis Harris & Associates,,Harris Survey,09/11/1968,09/13/1968,Y,National voters,1322,,Face-to-face interview,"Reinterview of voters originally surveyed July 6-11, 1968"
USHARRIS.092368.R1,Not sure,9,"Suppose for President this year it is between Richard Nixon for the Republicans, Hupert Humphrey for the Democrats, and Governor George Wallace as an independent. If you had to choose right now, who would you vote for: Nixon, Humphrey, or Wallace?",,,09/23/1968,Louis Harris & Associates,,Harris Survey,09/11/1968,09/13/1968,Y,National voters,1322,,Face-to-face interview,"Reinterview of voters originally surveyed July 6-11, 1968"
USGALLUP.769.Q04C,NIXON,74,"SUPPOSE WALLACE WERE TO DROP OUT OF THE (1968 PRESIDENTIAL) RACE, WHICH CANDIDATE WOULD YOU PREFER--NIXON OR HUMPHREY?",,PREFER OR LEAN TO WALLACE IN 3-WAY RACE (19%),10/1/1968,Gallup Organization,,Gallup Poll (AIPO),09/26/1968,10/1/1968,Y,National Adult,1500,,Face-to-face interview,
USGALLUP.769.Q04C,HUMPHREY,26,"SUPPOSE WALLACE WERE TO DROP OUT OF THE (1968 PRESIDENTIAL) RACE, WHICH CANDIDATE WOULD YOU PREFER--NIXON OR HUMPHREY?",,PREFER OR LEAN TO WALLACE IN 3-WAY RACE (19%),10/1/1968,Gallup Organization,,Gallup Poll (AIPO),09/26/1968,10/1/1968,Y,National Adult,1500,,Face-to-face interview,
USHARRIS.052368.R1,Humphrey,41,"Suppose for President this year it is between Vice President Hubert Humphrey for the Democrats, Richard Nixon for the Republicans and former Governor George Wallace as an Independent. If you had to choose right now who would you vote for: Humphrey, Nixon, or Wallace?",,,05/23/1968,Louis Harris & Associates,,Harris Survey,05/16/1968,05/18/1968,Y,National voters (see note),1116,,Face-to-face interview,Reinterviews of 1116 voters from an earlier survey of 1417 voters originally interviewed 4/24-5/1/68
USHARRIS.052368.R1,Nixon,37,"Suppose for President this year it is between Vice President Hubert Humphrey for the Democrats, Richard Nixon for the Republicans and former Governor George Wallace as an Independent. If you had to choose right now who would you vote for: Humphrey, Nixon, or Wallace?",,,05/23/1968,Louis Harris & Associates,,Harris Survey,05/16/1968,05/18/1968,Y,National voters (see note),1116,,Face-to-face interview,Reinterviews of 1116 voters from an earlier survey of 1417 voters originally interviewed 4/24-5/1/68
