QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USCBSNYT.76JUNE.Q17B,Favorable,52,"(Now I'm going to name some of the possible presidential (election) candidates (1976) and ask what you think of them.  Some people tell us that they have not heard much about some of these candidates.  So, if you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Gerald Ford or don't you know enough about him to have an opinion?",,,06/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,06/15/1976,06/20/1976,Y,National Adult,1454,,Telephone Interview,
USCBSNYT.76JUNE.Q17B,Unfavorable,34,"(Now I'm going to name some of the possible presidential (election) candidates (1976) and ask what you think of them.  Some people tell us that they have not heard much about some of these candidates.  So, if you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Gerald Ford or don't you know enough about him to have an opinion?",,,06/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,06/15/1976,06/20/1976,Y,National Adult,1454,,Telephone Interview,
USCBSNYT.76JUNE.Q17B,Undecided,8,"(Now I'm going to name some of the possible presidential (election) candidates (1976) and ask what you think of them.  Some people tell us that they have not heard much about some of these candidates.  So, if you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Gerald Ford or don't you know enough about him to have an opinion?",,,06/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,06/15/1976,06/20/1976,Y,National Adult,1454,,Telephone Interview,
USCBSNYT.76JUNE.Q17B,Don't know enough,6,"(Now I'm going to name some of the possible presidential (election) candidates (1976) and ask what you think of them.  Some people tell us that they have not heard much about some of these candidates.  So, if you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Gerald Ford or don't you know enough about him to have an opinion?",,,06/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,06/15/1976,06/20/1976,Y,National Adult,1454,,Telephone Interview,
USCPS.80PREE.QG01E,"0-10 degrees, not favorable, don't care too much for the person",5,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Gerald Ford. How would you rate him using the thermometer?",Mean = 59.09. * = less than .5 percent,,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981."
USCPS.80PREE.QG01E,11-20,4,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Gerald Ford. How would you rate him using the thermometer?",Mean = 59.09. * = less than .5 percent,,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981."
USCPS.80PREE.QG01E,21-30,5,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Gerald Ford. How would you rate him using the thermometer?",Mean = 59.09. * = less than .5 percent,,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981."
USCPS.80PREE.QG01E,31-40,8,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Gerald Ford. How would you rate him using the thermometer?",Mean = 59.09. * = less than .5 percent,,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981."
USCPS.80PREE.QG01E,41-50,14,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Gerald Ford. How would you rate him using the thermometer?",Mean = 59.09. * = less than .5 percent,,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981."
USCPS.80PREE.QG01E,51-60,21,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Gerald Ford. How would you rate him using the thermometer?",Mean = 59.09. * = less than .5 percent,,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981."
